@RELATION te_cnn_aae_embeddings

@ATTRIBUTE z0 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE z21 NUMERIC
@ATTRIBUTE z22 NUMERIC
@ATTRIBUTE z23 NUMERIC
@ATTRIBUTE z24 NUMERIC
@ATTRIBUTE z25 NUMERIC
@ATTRIBUTE z26 NUMERIC
@ATTRIBUTE z27 NUMERIC
@ATTRIBUTE z28 NUMERIC
@ATTRIBUTE z29 NUMERIC
@ATTRIBUTE z30 NUMERIC
@ATTRIBUTE z31 NUMERIC
@ATTRIBUTE z32 NUMERIC
@ATTRIBUTE z33 NUMERIC
@ATTRIBUTE z34 NUMERIC
@ATTRIBUTE z35 NUMERIC
@ATTRIBUTE z36 NUMERIC
@ATTRIBUTE z37 NUMERIC
@ATTRIBUTE z38 NUMERIC
@ATTRIBUTE z39 NUMERIC
@ATTRIBUTE z40 NUMERIC
@ATTRIBUTE z41 NUMERIC
@ATTRIBUTE z42 NUMERIC
@ATTRIBUTE z43 NUMERIC
@ATTRIBUTE z44 NUMERIC
@ATTRIBUTE z45 NUMERIC
@ATTRIBUTE z46 NUMERIC
@ATTRIBUTE z47 NUMERIC
@ATTRIBUTE z48 NUMERIC
@ATTRIBUTE z49 NUMERIC
@ATTRIBUTE z50 NUMERIC
@ATTRIBUTE z51 NUMERIC
@ATTRIBUTE z52 NUMERIC
@ATTRIBUTE z53 NUMERIC
@ATTRIBUTE z54 NUMERIC
@ATTRIBUTE z55 NUMERIC
@ATTRIBUTE z56 NUMERIC
@ATTRIBUTE z57 NUMERIC
@ATTRIBUTE z58 NUMERIC
@ATTRIBUTE z59 NUMERIC
@ATTRIBUTE z60 NUMERIC
@ATTRIBUTE z61 NUMERIC
@ATTRIBUTE z62 NUMERIC
@ATTRIBUTE z63 NUMERIC

@DATA
0.228688,-0.701984,-0.832296,0.051682,0.569450,0.405653,-0.292232,0.628648,0.158561,0.548803,0.874633,-0.414077,-0.779221,0.529000,-0.106686,0.486715,-0.702778,0.365225,0.050850,-0.304349,-0.923074,1.040573,-0.295176,-0.722280,-0.029568,1.223784,1.003773,0.943655,0.440992,-0.314684,-0.402081,-0.364512,0.952919,0.295120,0.479041,0.296282,-0.142223,0.325921,0.614148,-0.274189,-0.355954,0.511982,0.685751,-0.019916,0.231447,-0.840111,0.931061,-0.374860,-0.138593,1.047299,0.872511,-0.229280,0.404429,0.897141,-0.199204,-0.213979,0.688690,0.177418,0.230744,0.397582,-0.878411,-0.125648,-0.208373,-0.306477
-0.459465,0.691423,0.223986,0.201166,0.854178,0.265835,-0.340671,-0.635540,1.593247,0.721104,-0.513732,-0.700653,-0.362393,-0.476396,0.426087,-0.159595,0.505182,0.307922,-0.215362,-0.324211,0.313315,-0.560171,-0.487533,-1.004868,0.231645,-0.277331,-0.382232,-0.781131,0.907006,0.607209,0.342505,-0.642596,-0.657058,0.845717,1.639496,1.136699,-1.323566,0.735626,-0.290308,-0.888422,-0.910930,-0.282957,-0.748012,-0.717440,0.288593,0.955043,-0.392818,0.287261,0.427215,-0.499137,-0.639233,0.496131,-0.164496,-0.356965,-0.987881,-0.964437,-0.574572,1.054647,1.315904,-0.390396,0.413357,0.495262,0.906500,-0.609446
-0.139166,-0.403782,-0.154502,0.093246,0.630086,0.127161,-0.615116,-0.026555,1.297320,0.656172,0.156756,-0.676177,-0.557502,0.251018,-0.224600,0.895299,-0.167956,0.354199,-0.412267,-1.277782,-0.192743,0.100706,-1.134270,-1.243411,0.424178,0.583218,0.459558,-0.061647,0.911745,-0.409032,-0.211216,-0.765702,-0.080512,0.890273,1.083202,0.608734,-1.064312,0.568924,0.216556,-0.509277,-0.819841,0.003156,-0.468252,-0.750362,0.453388,0.159195,0.040716,-0.294448,-0.275153,-0.136244,-0.105433,-0.008357,0.468942,-0.045940,-1.459277,-0.686024,0.206247,0.916095,0.966088,0.329867,0.001778,0.723309,0.576369,-0.684952
0.018476,-0.240097,-0.661811,0.146350,0.832746,0.205567,-0.636954,-0.505604,1.002340,0.569020,0.338497,-0.781328,-0.930911,0.349255,0.363055,0.720156,-0.182278,0.665616,-0.564465,-0.614551,-0.046747,0.118474,-0.593235,-1.134869,0.033631,1.079352,0.663036,0.204810,1.276906,0.207778,-0.214348,-0.804403,0.175592,0.930945,1.222543,0.673554,-0.551919,0.599444,0.396938,-0.628070,-0.845872,0.232829,0.116439,-0.405913,0.653527,-0.042830,0.153442,-0.236819,-0.082216,0.230537,0.144357,0.214536,0.627207,0.429176,-0.657767,-0.738556,0.118533,0.755914,0.698674,0.679324,-0.492348,0.162573,0.650045,-0.558509
-0.419068,0.868314,0.288361,-0.084364,1.053043,0.365873,-0.389530,-0.490295,1.637085,0.734228,-0.668892,-0.452021,-0.374977,-0.585784,0.589697,-0.402004,0.754531,0.534162,-0.434965,-0.635564,0.379405,-0.605825,-0.512290,-1.039670,0.226830,-0.499825,-0.713978,-0.807335,0.814972,0.556141,0.651302,-0.579459,-0.603228,0.926614,1.437682,1.279127,-1.600491,0.776299,-0.547891,-0.763367,-0.689955,-0.391939,-0.217668,-0.541335,0.264565,1.069279,-0.486474,0.471407,0.379596,-0.513881,-0.567291,0.583103,-0.238791,-0.533183,-1.500756,-0.958330,-0.690435,0.875696,1.306441,-0.475343,0.579085,0.534207,0.342942,-0.626002
-0.041714,-0.088784,-1.289136,0.575475,0.021272,0.038030,-0.549535,1.104328,0.468471,0.359867,0.550295,0.009337,-0.455043,0.938656,-0.668569,0.904615,-0.434202,0.405717,-0.520816,-0.673794,-0.903473,0.180138,0.151858,-0.583780,0.607181,1.131577,0.956162,0.464651,0.778843,-1.159468,-0.012748,-0.720380,0.724714,1.182527,0.161412,0.276127,-0.363631,0.436975,0.329046,-0.535923,-0.242591,1.295499,0.409842,0.083422,0.708221,-0.621352,0.648311,-0.828534,-0.803009,0.910650,0.287014,-0.177391,1.655648,0.982218,-0.301938,-0.582872,0.943049,0.275481,0.238361,0.610074,-1.092119,-0.666361,0.535199,-0.287816
-0.156447,-0.307778,-1.215872,0.881957,0.284655,0.148796,-0.559410,0.754845,0.404310,0.687823,0.515122,-0.150497,-0.187279,0.629458,-0.462041,0.466603,-0.641060,0.478476,-0.277710,-0.364912,-0.919127,0.381565,0.180285,-0.420954,0.528365,0.859179,0.839651,0.555818,0.572831,-0.959567,-0.148559,-0.653417,0.774203,0.874762,0.235642,0.363655,-0.544522,0.772528,0.568340,-0.508884,-0.427158,0.935995,0.358307,-0.296865,0.352138,-0.487674,0.646232,-0.912092,-1.064432,0.854444,0.607472,-0.069308,1.371507,0.988327,-0.523754,-0.560649,0.764309,0.493989,0.371620,0.416319,-0.840098,-0.339461,-0.032509,-0.350194
0.266735,-0.331979,-0.374423,-0.222973,-0.139741,-0.063894,0.164374,0.661954,-0.363281,0.019862,0.874304,0.098063,0.247678,0.945325,-0.232404,0.165456,-0.891602,-0.419221,0.235921,0.176300,-1.342042,0.915214,-0.065913,0.098495,-0.170139,0.591460,0.841102,1.247111,-0.135404,-1.096384,-0.865643,0.064007,1.117276,-0.235058,-0.275901,-0.116821,0.205713,-0.192788,0.355915,0.148143,0.310872,0.448156,0.520909,0.084666,-0.073670,-1.108343,1.263766,-0.416346,-0.566392,1.211873,0.906815,-0.663449,-0.127904,1.153729,0.217544,-0.015993,1.308589,-0.310189,-0.087708,0.396889,-0.544769,-0.365401,-0.279766,0.268309
0.257353,-0.593679,-0.207718,-0.368636,-0.215152,-0.194659,0.202491,0.458211,-0.441392,-0.144075,0.966053,0.168355,-0.034673,1.057976,-0.232476,0.023788,-0.904836,-0.297976,-0.005635,0.036241,-1.272150,0.941386,-0.016205,-0.033711,-0.196040,0.647910,0.815510,1.326263,-0.026197,-1.086329,-1.049726,-0.039699,1.144284,-0.261113,-0.267339,-0.217996,0.205874,-0.258404,0.402642,0.385237,0.283040,0.233022,0.975036,0.310105,-0.035990,-1.443115,1.227405,-0.436825,-0.488924,1.016983,0.825461,-0.498447,0.065445,1.096664,0.315545,0.038556,1.514537,-0.325563,-0.272168,0.249809,-0.713225,-0.449257,-0.006023,0.151547
-0.161486,0.224077,-0.340199,0.160524,0.875639,0.405664,-0.508735,0.065873,1.130404,0.557773,0.213313,-0.701862,-0.655273,0.277309,0.111760,0.596334,-0.232532,0.693303,-0.065486,-0.479156,-0.115154,0.237948,-1.252515,-1.114637,0.252067,0.745652,0.497775,0.155313,0.468134,0.163653,-0.299309,-0.469354,0.293255,0.975898,1.224779,0.996314,-0.489022,0.823323,0.440573,-0.762107,-0.856671,0.473875,-0.128098,-0.736242,0.598490,0.062944,0.195922,-0.002661,-0.148338,0.378195,0.341257,-0.022154,0.062812,0.380129,-0.844436,-0.896425,0.189126,0.888497,0.685211,0.350315,-0.458925,0.244570,0.599660,-0.710949
-0.203205,-0.150852,-0.278450,-0.021002,0.841938,0.024862,-0.648201,-0.367914,0.847739,0.864950,-0.069847,-1.038910,-1.228112,0.221274,0.091849,1.352239,-0.160031,0.544381,-0.504837,-0.402283,-0.267215,-0.112736,-1.141177,-0.979543,0.268298,0.416858,0.900668,0.304176,1.062678,-0.173668,-0.016907,-0.693905,0.244016,1.333023,1.160962,0.688909,-0.883960,0.677574,0.095509,-0.739140,-0.153120,-0.161329,-0.069346,-0.699487,1.011675,0.353808,0.146213,0.003096,-0.701055,0.226387,0.333488,0.013638,0.626842,0.117729,-1.262157,-0.646020,0.289022,0.719206,0.996072,0.558031,-0.148015,0.328904,0.187674,-0.408344
-0.115713,-0.339481,-1.210023,0.686089,0.463652,0.231074,-0.476907,1.021312,0.541721,0.708111,0.570868,-0.253211,-0.391017,0.758695,-0.429079,0.581729,-0.686520,0.469013,-0.468503,-0.543294,-0.759903,0.289428,0.132642,-0.457572,0.511537,0.929356,0.698931,0.523435,0.813946,-0.708971,-0.384297,-0.466503,0.666131,0.755796,0.467085,0.389716,-0.297691,0.768197,0.657154,-0.548715,-0.482119,1.132092,0.218610,-0.180543,0.236328,-0.604707,0.653588,-0.799107,-0.784725,0.686746,0.405384,-0.050398,1.485641,1.017671,-0.615772,-0.653706,0.718537,0.328746,0.412567,0.420396,-1.073446,-0.472211,0.299088,-0.224608
-0.083773,-0.253413,-1.245109,0.636542,0.211243,0.236476,-0.444888,1.174494,0.340706,0.558642,0.656862,-0.086882,-0.174923,0.747212,-0.149727,0.491564,-0.551544,0.446649,-0.350966,-0.344493,-1.006352,0.365002,0.163200,-0.425293,0.579029,0.862680,0.930983,0.643824,0.812660,-1.075812,-0.363719,-0.536137,0.845061,0.662224,0.308130,0.358656,-0.298916,0.498731,0.584011,-0.285891,-0.288635,0.944921,0.358091,-0.139895,0.362347,-0.682245,0.774596,-0.762827,-1.027282,0.940980,0.345614,-0.124287,1.286263,1.013251,-0.422842,-0.592448,0.772488,0.066698,0.274978,0.437288,-0.949451,-0.566317,0.191294,-0.462092
-0.542326,0.965181,0.053526,0.579699,1.129896,0.656218,-0.659679,0.023949,1.574208,0.639528,-0.551965,-0.614753,0.150359,-0.244944,0.555238,-0.373401,0.571150,0.700583,-0.164945,-0.753670,0.245226,-0.351399,-0.474762,-1.066940,0.179578,-0.233835,-0.158063,-0.739343,0.921524,0.520724,0.338881,-0.656628,-0.294781,0.698785,1.306764,1.485403,-1.367086,0.955983,-0.247330,-0.634325,-1.023329,-0.260426,-0.563287,-0.817187,0.133106,0.990036,-0.224780,0.274388,-0.010693,-0.294530,-0.328365,0.327093,-0.159379,-0.306866,-1.374191,-1.187226,-0.546263,0.746336,1.120396,-0.141575,0.362396,0.392197,0.195116,-0.582553
-0.422435,0.575359,0.290897,0.019006,0.913611,0.326310,-0.148804,-0.466031,1.543795,0.692175,-0.693249,-0.460729,-0.643941,-0.488105,0.196462,-0.262885,0.662451,0.766734,-0.462003,-0.433862,0.339538,-0.479782,-0.364608,-1.030197,0.257613,-0.575754,-0.621756,-1.005367,0.686134,0.633281,0.660698,-0.611443,-0.586908,0.909286,1.459061,1.101128,-1.422362,0.765495,-0.384595,-0.916358,-1.055524,-0.500376,-0.570321,-0.262557,-0.162272,0.884313,-0.424351,0.703242,0.402062,-0.475741,-0.635010,0.624354,-0.210588,-0.509723,-1.320080,-0.874972,-0.697233,1.012195,1.353676,-0.542228,0.457762,0.584543,0.631208,-0.225541
-0.319987,-0.084137,-0.160849,-0.080558,1.028687,0.210389,-0.629761,-0.211575,1.410178,0.711349,-0.091564,-0.302691,-0.751988,0.296476,-0.296832,0.582387,-0.255955,0.815400,-0.524633,-0.816608,-0.150892,0.276628,-0.967198,-1.211914,0.405933,0.787887,0.008019,-0.032168,0.463587,0.047565,-0.017130,-0.563822,0.194627,0.941859,0.878829,0.741588,-1.086009,0.756573,0.195524,-0.507933,-0.925107,-0.295182,0.687280,-0.409706,0.624314,-0.112078,0.056988,0.111263,-0.421894,-0.071640,0.234909,0.337341,0.575391,0.008699,-1.593446,-0.707907,0.198197,1.146722,0.691836,0.000932,-0.162920,0.615934,0.247327,-0.455994
0.135459,-0.450421,-1.265975,0.951712,-0.162184,-0.265379,-0.359066,-0.044688,-0.146483,-0.392412,0.762463,-0.380675,0.171758,0.931966,-0.465345,-0.261260,-0.523294,0.007554,0.469693,-0.230596,-1.052189,0.749065,0.234790,-0.208311,0.335068,1.043597,0.975298,0.762333,0.448181,-1.207287,-0.341723,-0.755224,0.837019,0.817446,-0.218142,0.242332,-0.317712,0.284493,0.791365,-0.484086,-0.141159,0.791752,0.541685,-0.263281,0.238974,-0.348382,0.979172,-1.023547,-1.858198,1.417526,1.001065,-1.136204,0.180340,1.136579,-0.065325,-0.217767,0.773850,0.140160,-0.371631,0.392068,-0.056223,-0.088866,0.486373,-0.311589
-0.672893,0.573630,-0.404650,0.952645,0.888802,0.238128,-0.857145,0.463333,0.680360,0.209012,0.230364,-1.028948,-0.392616,0.220243,0.146009,0.748198,-0.165807,-0.306273,-0.279280,-1.572853,-0.139769,-0.184736,-0.131500,-1.120880,0.497874,0.177567,0.197309,0.134549,1.173990,0.099748,-0.090578,-1.188027,0.113738,0.839557,0.871665,1.423621,-1.061612,1.246988,0.230876,-0.918745,0.047603,0.044772,0.335609,-0.905632,0.700453,0.083003,0.199834,-0.293410,-0.655092,0.107762,-0.014092,-0.209842,0.766979,0.117133,-0.870918,-1.306620,0.194146,1.036477,0.237577,0.266195,-0.287273,-0.380675,1.785835,-0.218314
0.109468,-0.692874,0.042761,-0.122519,-0.316240,-0.051997,0.211052,0.309725,-0.384859,-0.100355,0.576440,0.178332,-0.233235,1.151755,-0.637181,0.191884,-0.850160,-0.466459,-0.264873,0.084648,-0.975594,0.904070,0.217877,0.094902,-0.414025,0.497969,0.888714,1.005200,-0.041413,-0.836675,-0.868444,0.016396,1.162385,-0.306589,-0.249858,-0.208858,0.229202,-0.096112,0.188552,0.066953,0.232588,0.249949,0.437005,0.496710,-0.480817,-1.423741,1.123145,-0.279145,-0.283206,0.644012,1.099503,-0.227398,0.161704,1.238173,0.306421,-0.007280,1.528951,-0.042223,-0.076992,0.582927,-0.891293,-0.275777,-0.347454,0.687029
0.198128,-0.558954,-0.325421,-0.111552,-0.115365,-0.185600,0.155063,0.611681,-0.275231,0.087775,0.892783,0.219014,0.031107,0.903709,-0.413439,0.055098,-0.959650,-0.073088,0.133171,0.084081,-1.305114,0.904829,-0.034214,-0.024774,-0.011158,0.551047,0.699716,1.164789,-0.256947,-1.087515,-0.905205,0.001868,1.104876,-0.111520,-0.200131,-0.195025,0.114535,-0.127097,0.448958,0.201229,0.164084,0.430665,0.574935,0.064975,0.024787,-1.199442,1.163032,-0.571213,-0.545164,0.998355,0.887201,-0.472372,0.145617,1.101728,0.243998,0.074201,1.377488,-0.171019,-0.156278,0.117413,-0.629741,-0.348437,-0.201598,0.147985
-0.201011,-0.527962,-0.571903,0.597615,-0.124801,0.202915,0.089776,0.546610,-0.375578,0.050645,0.819041,0.582652,-0.344559,0.689474,-0.164275,-0.197396,-0.985303,0.619745,0.298542,0.188875,-1.074227,1.047290,0.219448,-0.040910,0.073357,0.868657,0.524378,0.983936,0.060266,-0.964334,-0.498153,-0.195692,1.078250,0.053741,-0.215845,-0.203102,-0.190943,-0.105638,0.310974,0.004060,-0.160198,0.690559,0.690062,0.064070,0.084638,-1.196767,1.042431,-0.801610,-0.588076,0.927178,1.082861,0.045854,0.348051,1.089330,0.218875,0.222356,1.435483,-0.135643,-0.347137,0.219290,-0.809569,-0.549918,-0.529958,0.166249
-0.220897,-0.370329,-0.387544,0.127736,0.860707,0.317373,-0.467669,0.455912,0.981756,0.998227,0.315425,-0.852080,-0.714250,-0.010106,0.126512,1.080019,-0.549268,0.263532,0.098800,-0.786701,-0.387389,0.340355,-1.261531,-1.146768,0.684329,0.696366,0.478165,0.227411,0.630740,-0.424051,-0.294155,-0.704355,0.103972,0.792150,1.208054,0.658914,-1.040262,0.570389,0.137298,-0.411774,-0.547990,-0.204860,-0.668143,-1.131592,0.651540,-0.053016,0.279703,-0.292376,-0.462579,0.200833,0.053835,0.054197,0.301079,-0.032500,-1.242349,-0.651361,0.194448,0.868239,0.818836,0.103792,0.066045,0.478026,0.716084,-0.907430
0.212294,-0.493725,-0.494654,-0.149076,-0.094451,-0.046934,0.113782,0.571281,-0.273508,0.046715,0.958663,0.141985,0.241831,0.911505,-0.229139,0.027831,-0.891976,-0.286351,0.263169,0.049462,-1.316886,0.910914,0.003966,-0.004668,-0.052545,0.670145,0.808859,1.212198,-0.100938,-1.063715,-0.862759,0.009089,1.103925,-0.149727,-0.182194,-0.056630,0.199239,-0.018609,0.539718,0.072340,0.262083,0.434659,0.591185,0.028214,-0.015112,-1.029084,1.206933,-0.535192,-0.658224,1.176650,0.893040,-0.627431,0.070332,1.171265,0.189231,-0.016373,1.147344,-0.189106,-0.247089,0.208220,-0.538568,-0.315375,-0.210214,0.068684
-0.829865,1.336607,0.234935,0.464447,0.754934,0.675125,-0.713736,-0.345721,1.651368,-0.083637,-0.520658,-0.720119,-0.019062,-0.206815,-0.173637,0.049745,0.396607,-0.245432,0.298956,-1.558737,-0.075996,-0.262850,-0.570456,-1.127751,-0.283967,-0.140120,-0.213721,-0.207803,1.310871,0.550261,0.589645,-0.937851,-0.114366,0.629009,1.237247,1.567482,-1.637617,0.861797,-0.061751,-1.442599,-0.308950,-0.495643,0.691142,-0.743750,0.517628,1.125960,-0.062339,-0.001498,-0.172599,0.024486,-0.084939,-0.048016,-0.450515,-0.211880,-1.318667,-1.069151,-0.169702,1.741980,0.532189,0.148307,0.170016,0.706442,0.511882,-0.170832
-0.896924,0.388267,-0.264199,0.798480,0.565951,0.153333,-0.889116,0.337039,0.867073,0.304142,0.018358,-0.951257,-0.322800,0.111332,-0.078247,0.518327,-0.084161,-0.437369,-0.233068,-1.137088,-0.210314,-0.025072,-0.207641,-1.254227,0.476387,0.467414,0.312669,-0.035360,1.127759,-0.052857,-0.150822,-1.340076,0.018098,0.964612,0.894080,1.221662,-1.194146,0.908338,0.198106,-0.653743,-0.078384,-0.135295,0.131393,-0.702344,0.797111,0.083045,0.115974,-0.309370,-0.604372,0.090261,0.013616,-0.114190,0.889340,0.106255,-0.980068,-1.407420,0.208070,1.165127,0.341048,0.106103,-0.217189,-0.214589,1.613523,-0.794611
0.163858,-0.006271,-0.542848,0.234329,0.832178,0.335958,-0.679728,0.530606,1.314365,0.567038,0.458528,-0.535377,-0.271216,-0.008821,0.261389,0.510756,-0.183948,0.129058,0.003982,-0.931850,-0.177832,0.306392,-1.165357,-1.297241,0.612644,0.575399,0.270747,0.212511,0.423883,-0.443170,-0.682913,-0.731875,0.277508,0.708805,1.176898,0.884582,-0.974700,0.300917,0.290492,-0.248440,-0.527912,0.199055,-0.326860,-1.197810,0.807841,-0.076777,0.162146,-0.789532,-0.555629,0.283001,0.261451,-0.093745,-0.096474,0.331524,-0.725083,-0.915307,0.246721,0.962063,0.727308,0.487317,-0.097049,0.552300,0.353601,-1.309842
0.469999,-0.230617,-0.393640,0.044525,0.036466,-0.382697,0.161489,0.716579,-0.151049,0.027461,0.841247,-0.062996,0.329739,0.996828,-0.593061,0.283816,-0.944467,0.139313,0.239383,0.081092,-1.369599,0.731970,-0.200452,0.085314,-0.371910,0.267127,0.743681,1.112870,-0.123651,-0.902046,-0.885401,0.138935,0.994017,-0.005161,-0.000020,-0.151155,0.266294,-0.249629,0.558085,0.070663,-0.156057,0.819617,0.049346,-0.077205,-0.009521,-0.750792,1.202386,-0.606212,-0.234961,1.137168,0.855730,-0.833967,-0.207261,1.241222,0.264338,0.017608,1.241995,-0.191734,0.173018,0.452527,-0.748710,-0.459112,-0.095573,0.524634
-0.463927,0.658441,0.435403,-0.463019,0.958002,0.120774,-0.107240,-0.910649,1.544631,0.843915,-0.835403,-0.414302,-0.797180,-0.744996,0.474857,-0.273584,0.700730,0.586133,-0.743055,-0.306436,0.413940,-0.740357,-0.304105,-0.945140,0.108427,-0.794500,-1.003616,-0.896584,0.719825,0.728912,0.886433,-0.491983,-0.698871,0.987593,1.536659,1.049345,-1.555452,0.702564,-0.581895,-0.914696,-0.664915,-0.687397,-0.152811,-0.151869,0.063796,0.971914,-0.574520,0.826204,0.525349,-0.597987,-0.767816,0.816845,-0.163650,-0.621114,-1.562988,-0.800351,-0.847442,1.225944,1.342117,-0.681386,0.599145,0.593010,0.695021,-0.336632
-0.589435,-0.572455,-0.799278,0.724345,0.177354,0.203245,-0.294446,0.216775,-0.450953,0.387520,1.100994,-0.311423,0.215429,0.320152,-0.570325,0.367311,-0.681217,0.454214,0.056141,-0.526769,-1.273607,0.468020,0.139611,-0.437556,-0.094748,0.239619,0.800208,1.013704,1.097496,-1.134465,-0.612457,-0.700865,0.645136,0.625097,0.653993,-0.077561,-0.294879,0.591158,0.697199,-0.327956,-0.132784,0.731804,1.004337,-0.050025,-0.076041,-0.481207,0.784433,-1.037064,-0.547260,0.705484,0.647071,-0.571834,0.920235,0.951220,-0.328339,-0.297497,0.813106,0.849320,0.004207,0.475066,-1.050597,-1.156185,0.291903,-0.468908
-0.305874,0.864258,0.147904,-0.210020,1.048944,0.072045,-0.093642,-0.725272,1.771368,0.744348,-0.758416,-0.347673,-0.330622,-0.681792,0.597216,-0.558994,0.764375,0.717807,-0.456330,-0.361606,0.541784,-0.717557,-0.235708,-0.923286,0.239959,-0.682054,-0.786495,-1.097503,0.770261,0.894273,0.862499,-0.616453,-0.813007,1.027194,1.638655,1.158820,-1.547099,0.790000,-0.411434,-0.943519,-1.054225,-0.578253,-0.911884,-0.447692,0.146004,1.186985,-0.573399,0.723857,0.588959,-0.464349,-0.664252,0.782624,-0.269953,-0.554365,-1.131625,-0.928952,-0.866482,1.024406,1.552723,-0.487198,0.547354,0.475360,0.497629,-0.353831
-0.258103,0.994000,0.261125,0.253776,1.009840,0.290396,-0.510559,-0.583767,1.658420,0.721739,-0.673784,-0.712687,-0.193597,-0.627129,0.690752,-0.320269,0.788656,0.446208,-0.261932,-0.497194,0.326399,-0.671547,-0.506197,-1.032055,0.248918,-0.652702,-0.287078,-0.774752,0.961359,0.558083,0.566978,-0.653850,-0.542157,0.870011,1.574703,1.307647,-1.535470,0.830080,-0.492697,-0.732949,-0.679667,-0.415148,-0.500738,-0.859259,0.483962,1.219469,-0.468309,0.296585,0.328047,-0.507462,-0.625011,0.429263,-0.362026,-0.485960,-1.139246,-0.957016,-0.736015,0.851443,1.419592,-0.457495,0.605283,0.579428,0.459880,-0.763022
0.045661,-0.045778,-0.053275,-0.018510,0.729658,0.624256,-0.076324,-0.399263,1.212297,0.510455,0.048295,-0.997615,-0.656253,-0.325649,0.222712,0.621895,0.101375,0.654074,0.242460,-0.315734,-0.102123,0.003641,-1.212732,-1.086831,-0.074200,-0.180297,0.035382,-0.115562,0.430079,0.070763,-0.211087,-0.367579,0.009638,0.753785,1.667944,0.899568,-0.913128,0.395505,0.158726,-0.899527,-0.827192,-0.275910,-0.449073,-0.886076,-0.004351,0.503407,-0.037464,-0.154804,-0.127921,0.102406,-0.015270,0.227650,-0.798340,0.042656,-0.847938,-0.667842,-0.237794,1.496625,1.109370,0.348527,0.178125,1.054879,0.441303,-0.434488
0.152407,-0.244974,-0.281694,0.516954,-0.153879,-0.060707,-0.009079,0.510522,-0.223864,0.086186,0.591944,0.133614,0.249388,1.016996,-0.540664,0.060054,-0.735087,0.245730,0.046969,0.124536,-1.328177,0.807008,0.336774,0.112790,-0.053754,0.323525,1.271522,0.878879,0.498762,-1.094606,-0.720275,-0.007157,1.129979,-0.258829,-0.150815,-0.325657,0.135222,-0.000968,0.300874,0.164515,-0.229882,0.682003,0.538508,0.120702,-0.074977,-1.085862,1.181315,-0.659116,-0.501450,0.679484,0.706586,-0.540317,0.281925,1.075884,0.223919,0.219432,1.295181,-0.424516,0.131619,0.198663,-0.845635,-0.358325,-0.601113,0.363272
-0.409454,-0.358231,-0.371322,0.382011,0.925274,0.437730,-0.643075,0.016795,1.098262,0.573864,-0.087315,-0.826258,-0.694697,0.375337,-0.162522,0.310483,-0.272635,0.745905,0.026781,-0.755277,-0.080327,0.385405,-1.083798,-1.033691,0.475945,0.756204,0.820625,0.305032,1.163573,-0.161296,-0.119943,-0.532501,0.279774,0.899482,1.072847,0.683029,-0.797721,0.765560,0.324139,-0.713802,-0.490386,0.403740,0.037449,-0.518269,0.478651,-0.049063,0.250622,-0.014495,-0.776312,0.141817,0.340477,-0.325407,0.284556,0.100735,-1.453636,-0.638158,0.217361,0.722537,0.665044,0.530863,-0.163964,0.384068,0.376501,-0.742904
-0.721236,0.297794,-0.374745,0.228656,1.194270,0.332293,-0.495124,-0.331674,1.305523,0.967457,-0.434029,-0.632142,-0.396245,-0.505078,0.411961,0.010346,-0.113299,0.377905,-0.098228,-0.650343,0.351449,-0.023821,-0.329305,-0.981393,-0.009145,0.493980,-0.175011,-0.145582,0.787267,0.708258,0.503948,-0.574979,-0.291899,0.570376,1.360637,0.672435,-1.333579,0.809585,-0.067971,-1.027204,-0.705158,0.165267,-0.275570,-0.591249,0.253597,0.270011,-0.132977,0.017655,-0.069108,-0.041991,0.123636,0.351592,0.247516,-0.202879,-1.103010,-0.679636,-0.000161,1.460531,1.277643,0.707498,-0.060946,0.324133,0.179204,-0.308528
-0.439931,0.906926,0.231675,0.430877,0.923107,0.405289,-0.605413,-0.407794,1.667525,0.652437,-0.701242,-0.641694,-0.394366,-0.621199,0.765428,-0.314000,0.747048,0.348738,-0.204739,-0.504122,0.429440,-0.584110,-0.496701,-1.139452,0.501494,-0.489016,-0.218896,-0.701651,1.076519,0.531179,0.534253,-0.735327,-0.439574,0.806660,1.534513,1.344328,-1.555524,0.705272,-0.518838,-0.764832,-0.406714,-0.383860,-0.477589,-0.852902,0.638439,0.965185,-0.433283,0.248724,0.078317,-0.489578,-0.611361,0.407407,-0.366998,-0.537153,-1.038475,-1.019872,-0.671680,0.889047,1.184818,-0.311245,0.613728,0.501185,0.751177,-0.948593
